,screen_name,idx,clean_text,selection,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
28457,opednews,28457,Jeff Sessions Is All Wrong on Halfway Houses,angry,Fake,1,116,2.5,19.7,131.4,-0.081,-0.072,0.068,1.48,2.24,0.0,2.16,0.0,0.0,0.78,0.0,0.0,0.0,1.36,0.03,1.3,0.0,0.07,1.24,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5107773542404175,0.290366530418396,0.19885613024234772,0.0,0.09503573179244995,0.9049642086029053,0.22071917355060577,3.8510366721311584e-05,0.30740776658058167,2.6671586965676397e-05,0.34507638216018677,0.030088745057582855,0.09664274752140045
33789,opednews,33789,"Yes, Trophy Hunters Really Do These Things",angry,Fake,1,8,8.2,7.1,121.5,0.006,-0.096,0.078,0.55,0.0,0.84,0.92,0.08,1.52,1.21,0.44,0.0,0.0,0.46,0.38,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4147322177886963,0.45211857557296753,0.13314925134181976,0.063136987388134,0.0,0.9368630051612854,0.18332603573799133,0.009022314101457596,0.00583116989582777,0.020647360011935234,0.7238107919692993,0.00038054073229432106,0.05698179453611374
27773,opednews,27773,Russiagate Turns On Its Originators,angry,Fake,1,111,3.3,15.3,154.3,0.144,0.123,0.042,0.77,0.0,0.0,0.41,1.73,1.56,0.99,1.14,1.13,0.97,0.91,0.57,1.21,0.0,0.06,0.73,0.06,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5213867425918579,0.1863505095243454,0.2922627627849579,0.09405969828367233,0.614418089389801,0.29152214527130127,0.18113836646080017,4.403215847492703e-10,0.011276674456894398,0.053882356733083725,0.6619023084640503,5.357106601877604e-06,0.091794952750206
23235,opednews,23235,"Challenging the ""Establishment"". The West Supports Terrorism",angry,Fake,1,-1,0.3,21.4,136.1,0.057,0.177,-0.06,3.22,2.08,0.0,0.88,0.0,0.0,0.0,0.55,0.61,1.15,0.25,0.61,1.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2639222741127014,0.7189474701881409,0.01713026501238346,0.0,0.0,1.0,0.17657820880413055,0.0009390291525050998,0.7538101077079773,9.927341125148814e-06,0.03674810752272606,0.03182416036725044,9.045875776791945e-05
32432,opednews,32432,Trump Doubles Down on Sanctions and Regime Change for Venezuela,angry,Fake,1,72,20.6,18.9,135.7,-0.126,-0.124,0.008,2.06,0.0,0.51,1.6,0.31,0.46,0.57,2.11,0.19,0.95,1.04,0.22,1.86,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.40953007340431213,0.1868392527103424,0.40363070368766785,0.17810282111167908,0.6814202070236206,0.14047697186470032,0.1719595342874527,3.0390659606915893e-12,0.003274132963269949,7.84351650509052e-05,0.0016054960433393717,9.11692943361686e-09,0.8230823874473572
29657,opednews,29657,"As Russia Probe Heats Up, Conservatives Call For Special Counsel Mueller To Quit",angry,Fake,1,76,2.6,4.7,132.1,-0.008,-0.018,-0.025,1.13,0.0,0.0,0.27,0.65,1.48,0.83,1.24,0.98,1.75,1.8,0.53,1.64,0.0,0.37,0.73,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5314955115318298,0.298362135887146,0.17014242708683014,0.0,0.0,1.0,0.13159871101379395,0.6035335659980774,0.1141028180718422,0.01973983645439148,0.048525769263505936,0.06255658715963364,0.019942745566368103
31476,opednews,31476,Thomas Jefferson comments on fake news,angry,Fake,1,-1,9.5,22.1,129.2,-0.122,-0.145,0.012,0.32,0.36,0.0,0.0,0.23,0.0,0.72,0.58,0.29,0.96,1.81,0.06,0.0,0.24,0.0,0.0,0.34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3654468357563019,0.5368925333023071,0.09766066074371338,0.03470855951309204,0.2974889278411865,0.6678024530410767,0.11504244059324265,0.0005779316416010261,0.02126382850110531,0.007070982828736305,0.048716504126787186,0.001179059618152678,0.8061493039131165
30519,opednews,30519,Standing up to Globalization with Localization; Intvw w Helena Norbert Hodge,angry,Fake,1,-1,17.8,15.4,135.3,-0.013,0.005,-0.017,0.0,0.0,2.41,0.39,0.42,1.44,1.2,0.52,0.0,0.32,1.26,0.92,1.01,0.11,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.34727802872657776,0.5494164824485779,0.10330542176961899,0.012199333868920803,0.9276284575462341,0.06017225235700607,0.1142309382557869,0.007903436198830605,0.012968254275619984,0.0472726970911026,0.5543947815895081,0.0003925642231479287,0.26283735036849976
26286,opednews,26286,Democratic reboot,angry,Fake,1,-1,2.9,6.7,159.7,-0.074,0.358,-0.093,0.14,0.0,0.0,0.5,1.03,1.67,0.18,2.21,2.09,0.24,0.85,0.28,0.0,0.42,2.62,1.48,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.42550450563430786,0.4540194571018219,0.12047607451677322,0.0,0.0,1.0,0.0993681252002716,2.00039994524559e-05,0.002402543555945158,0.8924337029457092,0.005138876382261515,0.0002697724266909063,0.0003669866709969938
37122,opednews,37122,Politics Done Right on KPFT - It's time to hit the streets and say no to GOP tax cut scam,angry,Fake,1,-1,8.1,22.5,135.0,-0.109,-0.108,0.214,1.29,0.85,0.77,0.26,2.25,0.32,1.06,2.58,1.54,2.46,1.81,1.12,0.0,0.0,2.39,0.95,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.470575213432312,0.35037365555763245,0.17905114591121674,0.0,0.19872210919857025,0.8012778759002686,0.08923988044261932,1.719848974346405e-08,0.00012539596355054528,0.11046113818883896,0.07376284152269363,6.173426663735881e-05,0.7263490557670593
36328,opednews,36328,Is Washington the Most Corrupt Government in History?,angry,Fake,1,-1,16.0,17.7,129.6,-0.071,-0.069,-0.008,0.62,0.83,0.0,0.0,1.21,1.67,0.0,2.35,1.43,0.02,1.13,3.76,1.02,0.69,0.18,0.41,0.3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5705279111862183,0.19770166277885437,0.23177041113376617,0.0,0.0,1.0,0.08771393448114395,4.548212928057183e-06,0.03815709054470062,0.0011244249762967229,0.24393939971923828,0.4282289147377014,0.20083166658878326
31987,opednews,31987,Fear of Corbyn: How Theresa May Clings to Power,angry,Fake,1,25,11.5,10.1,134.7,-0.252,-0.125,0.061,0.94,0.0,1.1,0.73,0.65,1.51,1.36,0.36,0.0,0.0,1.63,0.09,1.24,0.0,0.0,0.5,0.35,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5472970604896545,0.3061617314815521,0.14654120802879333,0.008055667392909527,0.811301052570343,0.180643230676651,0.08712860941886902,0.0034679193049669266,0.2830539047718048,0.00027199817122891545,0.6188968420028687,0.0007669029291719198,0.006413860712200403
30500,opednews,30500,The Legacy of Dennis Banks,angry,Fake,1,-1,6.7,14.6,139.8,-0.079,0.049,-0.053,1.27,0.0,0.0,0.0,0.74,1.7,1.39,0.87,0.29,0.49,1.09,0.24,2.66,0.0,0.0,0.37,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4356473982334137,0.32001957297325134,0.24433299899101257,0.0,0.0,1.0,0.08469836413860321,0.030877627432346344,0.1703307032585144,0.006017676554620266,0.4074821174144745,0.029642652720212936,0.27095091342926025
27938,opednews,27938,"Senator Durbin: 'He [Trump] Said These Hate-Filled Things, And He Said Them Repeatedly'",angry,Fake,1,129,11.6,11.5,145.4,0.048,-0.272,-0.001,0.12,0.0,1.32,0.0,1.7,2.07,0.66,2.61,0.85,1.89,1.89,0.42,1.09,0.01,0.64,0.48,0.03,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.382396936416626,0.5547636151313782,0.06283943355083466,0.03332145884633064,0.7923987507820129,0.1742798238992691,0.08348440378904343,2.8264912543818355e-05,0.00020580181444529444,0.019741764292120934,0.8947330117225647,1.9395411499090187e-08,0.0018067570636048913
35903,opednews,35903,Daily Inspiration &amp;mdash; As a man thinketh,angry,Fake,1,-1,2.5,6.3,123.4,-0.1,0.007,-0.006,0.49,0.64,0.0,0.46,0.29,1.02,0.0,0.0,0.12,1.52,1.13,0.41,0.52,0.52,0.39,1.12,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5049651265144348,0.21018846333026886,0.28484639525413513,0.09273599833250046,0.6810076236724854,0.2262563705444336,0.08339803665876389,2.8462880436563864e-05,0.0064600734040141106,0.00021435452799778432,0.3245026469230652,6.001046858727932e-05,0.5853363871574402
37430,opednews,37430,Express surpasses itself in Sibal's defence,angry,Fake,1,-1,4.3,10.3,151.3,-0.141,-0.103,-0.011,0.51,1.19,0.45,1.35,1.42,3.18,0.0,2.02,1.27,0.09,1.31,1.29,0.46,0.26,0.0,0.37,0.76,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4411405324935913,0.5588594675064087,0.0,0.0,0.5092126727104187,0.4907873868942261,0.07213903218507767,7.015948829932131e-14,3.8066236385247976e-08,4.254142993431742e-08,0.9177552461624146,4.9386217873179355e-15,0.01010562852025032
30152,opednews,30152,Roland Martin's wake up call to Democrats: Republicans ARE NOT imploding (VIDEO),angry,Fake,1,-1,14.2,14.4,159.6,-0.06,-0.326,-0.018,0.0,0.0,1.42,0.06,0.51,1.32,1.9,1.03,0.0,0.0,1.25,0.0,0.18,0.0,0.0,0.0,0.29,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.37427884340286255,0.5154205560684204,0.11030062288045883,0.05771133676171303,0.9422886967658997,0.0,0.061527691781520844,4.6113476855680346e-05,0.7202648520469666,0.008965464308857918,0.025342129170894623,0.17532117664813995,0.00853253249078989
37848,opednews,37848,WTF With Tech Visionary &amp; Venture Capitalist TIm O'Reilly,angry,Fake,1,-1,18.1,13.1,127.1,0.049,-0.078,0.053,0.0,0.0,0.51,0.63,0.63,0.21,1.46,2.0,0.43,1.47,1.24,0.23,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26826342940330505,0.7317365407943726,0.0,0.0,0.0,1.0,0.05273908004164696,6.712575850542635e-05,0.3383162021636963,6.054240293451585e-05,0.6077960133552551,6.048794887192344e-08,0.0010209440952166915
36256,InvestWatchBlog,36256,DESPERATE LIB MAKES SHOCKING ASK OF HILLARY CLINTON THAT HAS EVERYONE LAUGHING IN HIS FACE -,happy,Fake,1,100,13.3,11.8,145.9,-0.161,0.01,-0.107,1.6,0.32,0.0,0.7,1.77,1.72,0.15,1.08,1.97,0.24,0.15,0.0,1.12,0.0,0.94,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3152730464935303,0.6847269535064697,0.0,0.03992535173892975,0.9480576515197754,0.012017050758004189,2.401633850557944e-13,2.7294912725770412e-24,5.733829447210955e-15,1.0,1.0491141289037387e-09,2.4185988281577586e-11,1.2820562667048563e-10
23495,InvestWatchBlog,23495,ANOTHER DEM RESIGNS AFTER ACCUSATION HARVEY WEINSTEIN WOULD BE PROUD OF -,happy,Fake,1,38,5.1,11.3,145.6,-0.22,0.041,-0.014,0.09,0.0,0.96,0.0,2.98,2.1,1.11,2.12,2.06,0.0,0.53,0.0,1.06,0.03,1.18,0.0,0.1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.21485622227191925,0.7851437926292419,0.0,0.08224907517433167,0.8743129968643188,0.04343794286251068,1.916815090500905e-23,0.0,1.2068540321803267e-26,1.0,1.4692741036552726e-17,7.671583710534369e-19,2.3425897666129458e-08
34514,InvestWatchBlog,34514,Former Obama Admin Official Offers To Buy Weinstein Co. For $275 Million -,happy,Fake,1,-1,8.6,6.0,122.5,-0.029,-0.071,0.095,0.2,0.0,0.0,0.96,2.54,1.59,0.81,2.34,2.72,1.94,0.0,0.0,0.33,0.0,2.18,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3775181174278259,0.6224818825721741,0.0,0.015140986070036888,0.24627278745174408,0.7385862469673157,1.3771637638864548e-15,1.0659664593435338e-35,7.303779131515469e-22,0.9999997615814209,9.414572685384536e-17,2.3173614069338377e-11,2.3061684828462603e-07
33010,InvestWatchBlog,33010,BREAKING: They Just Thanked President Trump! -,happy,Fake,1,-1,21.0,22.7,158.8,-0.111,-0.122,0.037,0.58,0.0,0.0,0.5,0.77,1.32,0.78,1.3,1.07,0.56,0.38,0.0,0.48,0.0,1.68,0.15,0.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23800872266292572,0.7619912624359131,0.0,0.1440371870994568,0.8493155837059021,0.006647269707173109,1.9926491012789427e-10,6.022067593882405e-23,1.7538682728357458e-09,0.9999978542327881,9.83670436771611e-12,3.6868777897325344e-07,1.8359263549427851e-06
36376,InvestWatchBlog,36376,Anti-Moore Article Retracted by AP After It’s Revealed to Be Total Lie -,happy,Fake,1,109,19.4,17.4,147.9,-0.04,-0.078,0.077,0.0,0.0,0.0,0.0,1.57,0.0,1.53,1.68,2.73,0.95,0.09,0.0,0.56,0.0,1.23,0.07,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1862151324748993,0.8137848377227783,0.0,0.05927835404872894,0.0,0.9407216310501099,2.191171333265629e-08,6.352845332104993e-19,1.9218197866432973e-10,0.9999973773956299,3.9737074741807987e-10,6.334067137458987e-08,2.596148760858341e-06
25908,InvestWatchBlog,25908,Congress Calls Disgraced DOJ Official to Testify — His Response Will Make You Furious! -,happy,Fake,1,-1,17.0,14.7,138.4,0.12,-0.17,0.117,0.26,0.0,0.0,0.0,2.86,0.0,1.12,4.02,2.94,0.31,0.0,0.0,0.0,0.0,1.79,0.37,0.65,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.27837252616882324,0.7216274738311768,0.0,0.13108327984809875,0.0,0.8689167499542236,2.8466158710216405e-06,3.1618516805427196e-14,2.9838067572285354e-09,0.9999961853027344,3.4119881320293644e-07,1.6704551342172635e-07,3.9265339069061156e-07
27195,InvestWatchBlog,27195,Brian Stelter And Michael Wolff Are The True Faces Of Evil,happy,Fake,1,-1,10.0,24.1,132.8,-0.133,0.061,0.003,0.0,0.0,0.0,0.0,2.77,3.55,1.05,1.62,3.93,1.84,0.71,0.0,0.44,0.0,3.84,0.51,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3825817406177521,0.48621776700019836,0.13120047748088837,0.07733269035816193,0.9161665439605713,0.0065007819794118404,6.292850962541507e-11,3.640493995655532e-19,2.164482149069613e-09,0.9999957084655762,1.2031782688215475e-11,1.192393710880424e-06,3.0900419005774893e-06
29395,InvestWatchBlog,29395,Hillary Clinton Sex Tape Was Made By Russia: Newsweek Thinks Clinton Tape Influenced Votes -,happy,Fake,1,100,8.9,11.0,139.5,-0.211,0.077,0.005,0.0,0.0,0.3,0.49,1.99,3.15,1.23,1.29,1.17,0.0,1.3,0.0,1.37,0.0,1.84,1.14,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3649718165397644,0.5518335103988647,0.08319470286369324,0.04951148107647896,0.9504885077476501,0.0,6.161626764367156e-09,4.14543739884043e-33,4.420232926349854e-07,0.9999936819076538,4.4607144644714936e-08,5.74957311982871e-06,2.0966764038574326e-16
34310,InvestWatchBlog,34310,CLINTON EXTORTED NUCLEAR OFFICIALS IN URANIUM DEAL. FBI INFORMANT TESTIFYING WITHIN DAYS -,happy,Fake,1,100,9.0,11.0,139.1,-0.207,0.08,0.002,0.0,0.0,0.38,0.53,1.99,3.2,1.26,1.36,1.18,0.0,1.37,0.0,1.33,0.0,1.9,1.14,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.36516448855400085,0.5519243478775024,0.08291114866733551,0.04940739646553993,0.950592577457428,0.0,6.08614891817183e-09,4.05865616104899e-33,4.3378312852837553e-07,0.9999936819076538,4.406299325410146e-08,5.809352842334192e-06,2.1032291301467307e-16
26045,InvestWatchBlog,26045,"CBS Tries To Find Negative Middle-Class Tax Outcome, Fails Miserably…. -",happy,Fake,1,129,10.0,10.0,132.8,0.052,-0.079,0.049,0.0,0.0,0.96,0.0,3.65,3.34,1.44,3.44,2.87,2.08,0.31,0.0,0.49,0.07,1.17,0.0,0.25,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2748432159423828,0.7251567244529724,0.0,0.1668333113193512,0.7536245584487915,0.07954207807779312,4.497827959149166e-14,2.3083741485809742e-25,6.718962409016371e-13,0.9999587535858154,5.213399156822618e-12,2.710074460850198e-14,4.124640327063389e-05
23992,InvestWatchBlog,23992,"Major Winter Storm is on its way for Eastern Newfoundland on Saturday December 16, 2017 -",happy,Fake,1,-1,9.9,16.9,145.2,-0.124,0.053,0.035,0.0,0.0,2.04,0.0,1.0,1.66,0.88,1.5,0.97,0.0,0.6,0.0,1.52,0.0,1.73,0.14,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.37219929695129395,0.627800703048706,0.0,0.08717559278011322,0.8464379906654358,0.06638642400503159,4.049064017408455e-08,4.13273897119067e-15,7.946321716190141e-07,0.9999264478683472,4.267810709279729e-06,6.701316306134686e-05,1.442300231246918e-06
