,screen_name,happy_img_idx,angry_img_idx,person_name,clean_text,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
14761,euronews,9174,14942,Emanuel Macron,Icymi: french president pens birthday poem to british teen,Real,2,54,5.8,11.9,126.5,0.018,-0.068,-0.004,0.16,0.42,0.23,2.87,0.0,0.29,0.05,0.0,0.0,1.25,1.41,0.17,1.21,0.0,0.26,1.08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753696918487549,0.4221511781215668,0.10247912257909775,0.0,0.7524444460868835,0.24755556881427765,0.04930894076824188,1.1405541044950951e-05,0.014214242808520794,0.0009794310899451375,0.7466391921043396,0.00625225156545639,0.18259453773498535
25864,PressTV,943,11666,Emanuel Macron,#palestinian pres. Mahmoud abbas in #paris for talks with #french pres. Macron,Fake,2,54,5.1,10.7,140.1,-0.007,0.064,-0.031,0.0,0.0,0.0,0.0,1.83,1.49,0.0,0.95,2.76,0.69,0.0,0.0,0.28,0.08,2.02,0.51,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.30846381187438965,0.6915362477302551,0.0,0.01936855912208557,0.09506047517061234,0.8855710029602051,1.227967033612387e-10,5.475374995878485e-23,2.9678609830136038e-12,0.9996461868286133,6.985757805555437e-11,0.00027018258697353303,8.360356150660664e-05
21685,SputnikInt,34504,26996,Emanuel Macron,.@theresa_may and @emmanuelmacron resolve to deepen military ties #uk #france,Fake,2,54,-6.3,10.4,153.7,0.054,0.17,0.056,0.07,0.0,0.0,0.0,1.55,1.03,0.14,0.82,1.25,0.32,0.39,0.0,0.52,0.0,2.02,1.94,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4978700876235962,0.23442725837230682,0.2677026689052582,0.042399536818265915,0.2433927357196808,0.7142077684402466,0.013392983935773373,4.8161979066208005e-05,0.041591957211494446,0.8596732020378113,0.0006701129605062306,0.04184328019618988,0.042780328541994095
34504,PressTV,27767,36819,Emanuel Macron,#iran president urges #france to play productive role in #middleeast,Fake,2,54,5.3,14.7,133.3,-0.065,0.013,-0.015,0.13,0.0,0.0,0.0,3.33,2.5,0.0,1.18,3.43,1.04,0.0,0.0,0.0,0.03,2.77,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22965876758098602,0.7703412175178528,0.0,0.07475006580352783,0.8291279673576355,0.09612197428941727,2.566850231546208e-16,5.255014111311473e-31,1.3659591469197017e-19,0.9999387264251709,5.5972233616095705e-15,7.284169267762763e-09,6.127724191173911e-05
34196,RT_com,25864,9203,Emanuel Macron,"Netanyahu to visit paris for talks with macron on iran, hezbollah",Fake,2,54,7.8,18.5,141.0,-0.027,0.12,0.088,0.5,0.0,2.21,0.6,2.55,1.96,0.0,1.07,1.85,1.96,0.01,0.22,1.64,0.17,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4794937074184418,0.38778722286224365,0.13271905481815338,0.03524775430560112,0.9647522568702698,0.0,4.940943199471803e-06,1.4085776456340682e-07,3.515402795528644e-07,0.9945175051689148,0.00017876779020298272,2.943881156625139e-07,0.00529794255271554
23104,SputnikInt,20544,25119,Emanuel Macron,Watch live: #macron gives special address to 2018 world economic forum #wef18 #weflive,Fake,2,54,15.0,33.2,148.1,-0.095,0.088,-0.099,0.59,0.4,0.66,0.87,0.0,0.0,0.0,0.0,0.01,0.3,0.93,0.0,0.5,0.0,0.94,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039397597312927,0.4615046977996826,0.23455561697483063,0.15713302791118622,0.7113461494445801,0.1315208226442337,3.689135701279156e-05,3.91571797209167e-09,3.3098607673309743e-05,0.9963138699531555,0.003007402177900076,2.5139790693629038e-08,0.000608594564255327
37262,RT_com,2876,24824,Emanuel Macron,Macron wins german european unity prize,Fake,2,54,21.1,23.8,120.9,-0.235,-0.239,0.026,0.0,0.0,0.0,0.28,0.37,0.16,0.21,0.3,0.87,0.42,1.11,0.0,0.13,0.0,0.47,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.41738206148147583,0.5826178789138794,0.0,0.0,0.47941386699676514,0.5205861330032349,0.0003617859911173582,1.1264396533594567e-12,0.7036870718002319,1.4849641956971027e-05,9.78042880888097e-05,0.016558386385440826,0.2792800962924957
22459,amlookout,10492,28254,Emanuel Macron,Frexit: will france be the next country to leave the european union? - the pendulum is swinging back toward f...,Fake,2,54,10.6,9.4,133.5,-0.037,-0.207,-0.014,0.0,0.0,0.14,0.0,1.27,2.51,1.05,3.03,0.05,1.11,2.69,2.0,1.88,0.6,0.0,0.85,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.42929741740226746,0.3825576901435852,0.18814486265182495,0.0,0.249099001288414,0.7509009838104248,0.7235336303710938,8.0801488365978e-05,0.00020677311113104224,5.2354575018398464e-05,0.27352043986320496,7.423891901225943e-08,0.002605892252177
4332,business,23104,26528,Emanuel Macron,Qatar and france sign plane and transport contracts worth €12 billion,Real,2,54,-6.5,18.2,170.9,-0.029,0.021,-0.029,2.62,0.64,0.0,0.0,0.3,0.0,0.46,0.0,0.81,0.68,0.22,0.98,0.03,1.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.35790735483169556,0.6420926451683044,0.0,0.0,0.6014478206634521,0.39855217933654785,0.23985666036605835,3.621704880441001e-10,0.0015158102614805102,0.00027649308321997523,0.07022934406995773,2.2543086686255265e-07,0.6881214380264282
27851,JournalNEO,14700,5044,Emanuel Macron,France speaks english now #politics #europe #france,Fake,2,54,4.5,16.8,143.5,-0.026,-0.283,-0.1,0.71,0.0,0.0,2.03,0.53,1.72,0.61,0.99,0.14,0.22,0.25,0.0,0.18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34455588459968567,0.631125807762146,0.024318231269717216,0.021477892994880676,0.6680043339729309,0.3105177879333496,0.10449579358100891,3.330384470805192e-14,0.0013988250866532326,8.085572211768977e-10,0.39455243945121765,1.2637912417956532e-11,0.4995528757572174
10993,STForeignDesk,34196,2721,Emanuel Macron,#macron says failure of #germany coalition talks not in #france's interest,Real,2,54,1.3,13.4,127.9,0.006,-0.261,-0.088,0.0,0.15,0.01,1.56,0.0,0.88,0.0,0.45,0.28,0.0,0.66,0.94,0.0,0.34,0.0,0.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4437488317489624,0.29730042815208435,0.258950799703598,0.0840667188167572,0.17798639833927155,0.7379468679428101,0.0042643980123102665,3.047048835469468e-08,0.9471186399459839,2.044006214418914e-05,0.0485578328371048,3.831079447991215e-05,3.293057773134933e-07
26528,SputnikInt,13222,35877,Emanuel Macron,Macron’s double standards: migrants under scrutiny after being promised shelter #france,Fake,2,54,-11.5,17.7,133.9,-0.013,0.162,-0.083,0.0,0.0,0.74,0.0,0.26,0.49,0.25,0.0,0.0,0.0,1.37,0.83,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17643536627292633,0.8235645890235901,0.0,0.0,0.0,1.0,0.8800981640815735,1.4717636531713651e-07,0.0016746277688071132,0.0005145376198925078,0.04166455566883087,7.169465732204117e-08,0.07604797929525375
35716,SputnikInt,18572,16255,Emanuel Macron,Porn star takes personal offense over #macron's plans to crackdown on adult films #france,Fake,2,54,-11.2,5.5,144.2,0.092,0.237,0.032,0.25,0.0,0.0,0.59,2.65,2.32,0.96,2.4,3.09,1.92,0.0,0.0,0.0,0.0,3.01,0.23,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.42140263319015503,0.5785973072052002,0.0,0.0,0.0,1.0,0.1642993986606598,1.6652400292027636e-10,0.013446089811623096,0.7874692678451538,0.03130104020237923,3.1144349321721165e-08,0.003484197426587343
36469,RT_com,27908,22459,Emanuel Macron,#macron urges 'military and police initiative' in #libya to fight human trafficking,Fake,2,54,6.5,8.5,158.0,0.058,-0.078,0.013,0.0,0.0,3.43,0.0,1.88,2.5,1.41,3.36,0.44,1.59,1.72,1.75,0.66,0.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49524804949760437,0.39613765478134155,0.10861431062221527,0.08546307682991028,0.3199809193611145,0.5945560336112976,0.0029322844929993153,3.368957550264895e-05,0.008225677534937859,0.1444513499736786,0.6733704805374146,4.725386133941356e-06,0.1709817349910736
26846,SputnikInt,32940,35184,Emanuel Macron,What's on the agenda of french president #macron's first state visit to #china? #france,Fake,2,54,-11.2,5.5,144.2,0.092,0.237,0.032,0.25,0.0,0.0,0.59,2.65,2.32,0.96,2.4,3.09,1.92,0.0,0.0,0.0,0.0,3.01,0.23,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.42140263319015503,0.5785973072052002,0.0,0.0,0.0,1.0,0.1642993986606598,1.6652400292027636e-10,0.013446089811623096,0.7874692678451538,0.03130104020237923,3.1144349321721165e-08,0.003484197426587343
32708,RT_com,31483,3039,Emanuel Macron,'arrogance and contempt': 100 members to quit macron party over ‘lack of democracy’,Fake,2,54,4.6,19.5,131.9,0.005,-0.099,-0.046,0.0,0.0,0.0,0.61,0.0,0.36,0.0,0.0,0.42,0.08,0.45,1.02,0.56,0.06,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.578157901763916,0.2841488718986511,0.13769321143627167,0.11478856205940247,0.851313591003418,0.03389783203601837,0.21570555865764618,1.962391934284824e-06,0.1132887750864029,0.0009845254244282842,0.0734020248055458,0.0025358637794852257,0.5940812826156616
18572,politico,5472,6812,Emanuel Macron,White house: trump to host macron at first state dinner,Real,2,54,9.0,7.6,145.0,0.114,0.151,-0.04,0.0,0.0,0.0,0.54,0.84,2.1,0.0,0.82,1.53,0.54,0.0,0.0,0.04,0.41,1.42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2855807840824127,0.7144192457199097,0.0,0.0,0.0,1.0,0.006676511839032173,2.136218285597735e-12,7.324766193050891e-05,0.9932465553283691,2.3855537278905103e-07,9.913886742651812e-07,2.389389010204468e-06
21621,SputnikInt,18799,23108,Emanuel Macron,British and french leaders resolve to deepen military ties @theresa_may @emmanuelmacron,Fake,2,54,-6.3,10.4,153.7,0.054,0.17,0.056,0.07,0.0,0.0,0.0,1.55,1.03,0.14,0.82,1.25,0.32,0.39,0.0,0.52,0.0,2.02,1.94,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4978700876235962,0.23442725837230682,0.2677026689052582,0.042399536818265915,0.2433927357196808,0.7142077684402466,0.013392983935773373,4.8161979066208005e-05,0.041591957211494446,0.8596732020378113,0.0006701129605062306,0.04184328019618988,0.042780328541994095
6812,ChannelNewsAsia,17825,32118,Emanuel Macron,"En route to davos, macron makes versailles the place to be",Real,2,54,14.0,14.8,153.9,0.109,-0.238,0.096,0.0,0.0,0.28,0.0,0.0,0.0,0.79,1.67,0.33,1.36,0.46,0.0,2.13,0.0,0.01,0.0,0.04,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4081919491291046,0.47491753101348877,0.11689051985740662,0.1818891018629074,0.4853273928165436,0.3327835500240326,0.4554818570613861,0.0006300638196989894,0.03729173541069031,6.012334324623225e-06,0.49517500400543213,8.35724040371133e-06,0.011406997218728065
16615,STcom,34611,12423,Emanuel Macron,#france's macron seeks to reboot the suburbs,Real,2,54,6.5,15.1,128.0,0.03,-0.065,0.052,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.01,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4421839714050293,0.3448370099067688,0.2129790484905243,0.0,0.0,1.0,0.09475284814834595,0.0016109806019812822,0.07717327028512955,0.018332000821828842,0.3788210153579712,0.05203760042786598,0.37727227807044983
4455,gulf_news,10558,4332,Emanuel Macron,Macron announces climate science funding to counter trump,Real,2,54,5.8,10.0,147.7,-0.247,0.099,0.009,1.66,1.03,0.41,2.28,0.0,0.0,0.0,0.44,0.08,0.38,0.47,0.0,1.86,0.0,0.09,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2674207389354706,0.5089191198348999,0.2236601561307907,0.12329984456300735,0.8767001628875732,0.0,0.22991886734962463,6.848265456937952e-06,0.5591815710067749,0.09619647264480591,0.059526097029447556,0.04883561655879021,0.0063346135430037975
33877,southfronteng,26759,33877,Emanuel Macron,Lebanese prime minister arrives to paris from saudi arabia,Fake,2,54,2.8,11.1,137.5,0.062,-0.185,-0.14,0.0,0.0,0.23,0.76,0.18,0.0,0.5,0.38,0.89,0.19,0.54,0.0,0.14,0.0,0.03,0.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35452893376350403,0.6360477209091187,0.009423388168215752,0.0,0.0,1.0,0.23439167439937592,0.00254652788862586,0.283751904964447,0.015268693678081036,0.44401249289512634,0.00838245265185833,0.011646291241049767
35877,RT_com,27004,4455,Emanuel Macron,Stones thrown at french delegation vehicle during macron visit to burkina faso,Fake,2,54,10.8,14.3,155.0,-0.121,0.205,0.14,0.0,0.0,0.48,1.18,0.69,4.02,0.93,0.0,0.0,2.55,1.21,0.0,0.37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48005616664886475,0.26675528287887573,0.2531885802745819,0.2633126378059387,0.6141902804374695,0.12249703705310822,0.7394309043884277,4.880967389908619e-05,0.002355162985622883,0.00022823907784186304,0.0788438618183136,2.144275185855804e-06,0.17909082770347595
36631,rinf_community,21685,32708,Emanuel Macron,Video: boots on the ground? macron urges military action in libya to fight human trafficking,Fake,2,54,13.3,13.9,148.2,0.033,-0.024,0.016,0.06,0.0,3.5,0.0,1.29,2.02,0.99,2.17,0.41,1.36,1.53,1.77,1.2,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5002373456954956,0.3015098571777344,0.198252871632576,0.0,0.0,1.0,0.1607009619474411,1.8042638885162887e-06,0.5981897711753845,4.322534368839115e-05,0.10806779563426971,0.0003320413816254586,0.13266445696353912
26996,RT_com,21621,26757,Emanuel Macron,Watch live: french &amp; turkish presidents speak to press in #paris,Fake,2,54,-11.0,13.6,139.4,0.092,0.132,-0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.81,0.0,0.0,0.42,0.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30842626094818115,0.6029935479164124,0.08858023583889008,0.17398865520954132,0.8260113596916199,0.0,0.9838812351226807,5.401933549364912e-07,0.01572057604789734,3.335094006517991e-11,0.00039737968472763896,5.72739598803107e-11,2.538268404350674e-07
7859,ChannelNewsAsia,19440,10268,Emanuel Macron,Macron hosts 140 ceos in pre-davos charm offensive,Real,2,54,13.8,17.0,130.1,-0.062,-0.077,0.036,0.0,0.0,0.0,0.76,1.24,2.35,0.61,0.0,1.13,0.0,1.48,1.01,0.1,0.66,0.42,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46466678380966187,0.42706298828125,0.10827024281024933,0.10758549720048904,0.0,0.8924145102500916,6.526010838570073e-05,2.0247863830036295e-08,0.9974580407142639,3.1875286367721856e-05,6.250336355151376e-07,0.0024428749457001686,1.3523729194275802e-06
9203,France24_en,21920,20083,Emanuel Macron,Live: france 24 exclusive interview with macron,Real,2,54,-1.0,19.2,155.5,0.128,0.39,-0.043,0.38,0.0,1.05,0.03,0.0,0.7,0.8,0.81,0.0,1.56,0.97,0.51,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32352951169013977,0.6567290425300598,0.019741475582122803,0.1206195056438446,0.6953327059745789,0.18404775857925415,0.9500954151153564,5.483029781316873e-07,0.0033933245576918125,1.4430975170398597e-06,0.04593441262841225,7.804526831023395e-06,0.0005670471000485122
21920,SputnikInt,26846,36886,Emanuel Macron,.@emmanuelmacron pledges to modernize #france's #nuclear deterrent forces,Fake,2,54,-11.2,5.5,144.1,0.093,0.238,0.031,0.26,0.0,0.0,0.52,2.59,2.14,0.98,2.22,3.06,1.88,0.0,0.0,0.0,0.04,3.02,0.24,0.01,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4214036166667938,0.5785963535308838,0.0,0.0,0.0,1.0,0.16429896652698517,1.6652540457684495e-10,0.013445978052914143,0.7874699831008911,0.03130089491605759,3.1144793410931015e-08,0.003484210465103388
32940,PressTV,35716,31801,Emanuel Macron,Just in: lebanon's #saadhariri and his family will arrive in france in 'coming days' - elysee source,Fake,2,54,11.4,12.5,127.8,0.033,-0.065,-0.163,0.9,0.0,0.85,0.85,1.54,1.46,0.0,0.93,2.28,1.57,0.0,0.0,0.42,0.0,1.65,0.59,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.29275771975517273,0.7072423100471497,0.0,0.0,0.0,1.0,3.7976164435349347e-07,3.3525000267195515e-13,5.89090177527396e-07,0.9900155663490295,6.226544064702466e-05,0.009898371063172817,2.2862461264594458e-05
24824,SputnikInt,11359,26846,Emanuel Macron,#trump’s ‘lapdog’: #iran calls out france’s @emmanuelmacron,Fake,2,54,-11.5,17.7,133.9,-0.013,0.162,-0.083,0.0,0.0,0.74,0.0,0.26,0.49,0.25,0.0,0.0,0.0,1.37,0.83,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17643536627292633,0.8235645890235901,0.0,0.0,0.0,1.0,0.8800981640815735,1.4717636531713651e-07,0.0016746277688071132,0.0005145376198925078,0.04166455566883087,7.169465732204117e-08,0.07604797929525375
38221,PressTV,21601,35716,Emanuel Macron,"#france hosting climate summit, #trump not invited",Fake,2,54,-3.4,12.2,158.4,-0.03,0.045,0.034,1.19,0.0,0.47,0.0,0.73,2.26,0.63,0.34,0.68,1.37,0.63,1.17,0.11,0.28,0.29,1.19,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.31697502732276917,0.6830249428749084,0.0,0.18771801888942719,0.8083636164665222,0.003918410744518042,0.07121831923723221,0.0001966435374924913,0.6215201020240784,0.17111103236675262,0.12078078091144562,0.0016681243432685733,0.01350506953895092
26759,SputnikInt,1331,21920,Emanuel Macron,What's on the agenda of french president #macron's first state visit to #china?,Fake,2,54,12.4,13.3,126.2,-0.198,-0.138,0.052,0.29,0.0,0.0,0.66,1.18,0.53,0.39,1.32,2.1,0.87,1.43,0.2,1.73,0.01,0.13,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53537517786026,0.36226943135261536,0.10235542058944702,0.0,0.0,1.0,3.172177457599901e-05,3.9747320018657106e-11,1.0582851928120363e-06,0.8904622793197632,0.00010717224358813837,0.012106388807296753,0.09729138761758804
34611,RT_com,16255,36631,Emanuel Macron,France’s #macron invites iranian president #rouhani to climate conference,Fake,2,54,-5.0,22.4,133.7,0.074,0.153,-0.024,0.0,0.0,0.21,0.0,1.88,1.14,0.0,0.92,2.19,1.36,0.13,0.04,0.0,0.17,1.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28759798407554626,0.7124020457267761,0.0,0.0,0.0,1.0,0.021403701975941658,9.533219417789951e-05,0.0007394684362225235,0.9211969971656799,3.548496897565201e-05,8.477872324874625e-05,0.056444160640239716
31801,PressTV,17305,21601,Emanuel Macron,.@emmanuelmacron says #france disagrees with #saudiarabia on #iran,Fake,2,54,5.9,10.7,127.5,0.058,-0.045,-0.031,0.17,0.0,0.87,0.38,0.0,0.0,0.15,0.0,0.04,0.55,0.62,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33461225032806396,0.6653878092765808,0.0,0.03033437207341194,0.7588813304901123,0.21078436076641083,0.17737619578838348,0.6253808736801147,0.10991200059652328,0.0010490065906196833,0.05409209057688713,0.011477570980787277,0.02071223594248295
25129,RT_com,20083,27851,Emanuel Macron,#macron rebuffs #assad accusations that france ‘sponsors terrorism’,Fake,2,54,9.5,9.5,149.1,0.109,0.11,0.064,0.0,0.0,0.46,0.72,0.0,0.66,0.0,0.01,0.0,0.01,0.07,0.05,0.01,0.04,0.43,1.54,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3686683177947998,0.5407312512397766,0.09060045331716537,0.05074876546859741,0.6129841208457947,0.3362670838832855,0.02777205780148506,2.1414228723592998e-10,0.0002603080647531897,0.010534949600696564,0.0199454165995121,3.174006906192517e-06,0.9414840936660767
16255,euronews,11091,36869,Emanuel Macron,5 things you need to know about the #oneplanetsummit,Real,2,54,-6.2,6.7,141.1,0.049,0.251,0.015,0.0,0.0,0.0,0.0,2.6,2.04,0.1,1.21,2.75,0.92,0.0,0.0,0.0,0.64,2.49,0.28,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3462049961090088,0.6537950038909912,0.0,0.1970016211271286,0.6704632043838501,0.1325351595878601,0.7250040173530579,0.00010328467760700732,2.204969132435508e-05,0.2628750801086426,0.0013640958350151777,4.475462560549204e-07,0.01063100341707468
10558,France24_en,38221,16615,Emanuel Macron,France's macron vows to combat 'shameful' violence against women,Real,2,54,-6.4,19.8,126.2,-0.022,0.069,-0.087,0.38,0.0,0.0,0.74,0.13,0.0,0.0,0.0,0.33,0.1,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3730308711528778,0.5402226448059082,0.08674652874469757,0.1802247017621994,0.1679067611694336,0.651868462562561,0.023139823228120804,8.420111407758668e-05,0.0070389145985245705,0.9163396954536438,0.001266309292986989,0.0010616823565214872,0.05106933414936066
18799,France24_en,36469,38221,Emanuel Macron,▶️ one planet summit: a case of too little too late?,Real,2,54,-0.9,16.0,155.2,0.051,0.385,0.01,0.74,0.0,0.0,0.0,0.89,1.53,0.58,0.68,1.54,1.83,0.15,0.0,0.0,0.0,1.32,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5295365452766418,0.2811492681503296,0.18931420147418976,0.05178769677877426,0.0,0.9482123255729675,0.013257060199975967,0.001222624909132719,0.0023179007694125175,0.9647141098976135,0.00034600539947859943,0.00014166184701025486,0.018000690266489983
17825,ReutersUK,4455,12167,Emanuel Macron,Macron under fire over french asylum law reform,Real,2,54,17.8,2.7,142.7,-0.016,-0.007,-0.077,0.32,0.35,0.0,0.81,0.0,0.07,0.0,0.0,0.0,0.0,0.7,1.46,0.0,0.58,0.0,0.11,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3733001947402954,0.5834462642669678,0.043253615498542786,0.13122674822807312,0.4120123088359833,0.4567609429359436,0.0016304539749398828,3.215096849233483e-14,1.2346340838575998e-07,0.9571477174758911,0.0005852179019711912,2.177357828259119e-06,0.04063428193330765
9174,STForeignDesk,7832,7832,Emanuel Macron,#french president #emmanuelmacron embraces mid-east role as #us diplomacy retreats,Real,2,54,-2.3,9.0,142.7,-0.108,-0.046,-0.021,0.0,0.0,0.0,0.0,0.24,1.82,0.07,0.44,1.05,0.16,0.0,0.87,0.0,0.73,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5246866345405579,0.39541706442832947,0.07989628612995148,0.12160749733448029,0.7923957109451294,0.08599679917097092,3.9020952158352884e-07,1.375860628098932e-19,5.43904743466328e-09,0.9999935626983643,2.3096084766915936e-10,9.368768781603531e-12,6.137116088211769e-06
